,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2026-01-02,MCD,299.54376220703125,301.8056780930464,296.610156354758,301.548884715918,3124300.0,4.0,0.02749508842043724,317.13648542335665,299.33933855125275,47.28089071140489,-118.55754230608234,7.4367142895473375,306.076084391276,301.99476064046223,14.510000228881836,62.060902739340186
0,2026-01-02,MMM,160.26828002929688,160.33760092556676,157.53473659844957,158.56477227491843,1961200.0,4.0,-1.4649772886297399,168.12205965366314,155.85418241176654,48.89702989306098,-89.07929140144526,7.6957006261826635,164.06121571858725,162.15838699340821,14.510000228881836,62.060902739340186
0,2026-01-02,MRK,104.91289520263672,105.08044617507818,102.9220666239685,104.00618149430184,9992400.0,4.0,2.932221860317597,107.62076887596189,92.87709794532717,65.17209738218929,102.99635498757027,27.814110688275818,99.68082173665364,92.51655489603678,14.510000228881836,62.060902739340186
0,2026-01-02,MSFT,469.95849609375,481.6046121327098,467.1960229709088,481.3363251826272,25571600.0,4.0,-2.6078382389372905,490.93113934156685,469.32382586839407,42.17308898926833,-95.4941473600572,21.00126739202204,479.72983907063804,495.35168813069663,14.510000228881836,62.060902739340186
0,2026-01-02,NKE,62.30523681640625,63.14214195618677,61.58648215091496,63.014147174013374,22284100.0,4.0,-0.7628335570483813,69.18407516298102,55.783803941633245,47.8871864750012,-4.198387652730068,3.7418861502301963,62.48376274108887,63.323280843098956,14.510000228881836,62.060902739340186
0,2026-01-02,NVDA,188.6199493408203,192.69496568024334,188.03065649528438,189.60873357074172,148240500.0,4.0,1.2308209539764619,193.98329448317273,171.49793262864367,52.99519135162194,128.99960601150357,7.7568086557885945,181.90511627197264,185.8898068745931,14.510000228881836,62.060902739340186
0,2026-01-02,PG,138.70274353027344,140.21899775087456,138.1647308396389,139.99400981152448,8946100.0,4.0,-0.7724986909972529,144.79105999774447,135.68115069561492,43.14463390179798,-85.02900060973094,15.120447043013979,141.6843694051107,143.56341527303059,14.510000228881836,62.060902739340186
0,2026-01-02,SHW,325.518310546875,327.6332312357927,320.3352761477878,320.9608194841111,1642700.0,4.0,-2.461547887696611,331.262316233511,317.45486211121556,46.51711464965854,-44.39221809892266,4.206131943951339,328.134326171875,331.1293767293294,14.510000228881836,62.060902739340186
0,2026-01-02,TRV,282.9723205566406,287.7945139050399,280.98787286819277,286.36570914693596,1223000.0,4.0,1.9448480838303226,296.7422859409117,274.0390098354555,51.7608674917298,-33.000883630855505,4.424558483788213,285.75133361816404,278.48372446695964,14.510000228881836,62.060902739340186
0,2026-01-02,UNH,331.9092102050781,335.71769665499096,323.1280270938765,326.4826326508298,6863600.0,4.0,0.5809666181343687,336.6271644380214,315.9032768461583,52.36107987065151,85.58623093344713,15.407719881395124,323.1238128662109,331.26764526367185,14.510000228881836,62.060902739340186
0,2026-01-02,V,344.411865234375,347.96053278179977,341.42977229123005,347.78161448571143,5403800.0,4.0,4.574258792388548,363.003966906371,321.2441837283946,53.05582413110351,47.81424742011813,0.47356578446697895,337.3449412027995,337.78617299397786,14.510000228881836,62.060902739340186
0,2026-01-02,VZ,38.58109664916992,38.942914461857846,38.37162260516713,38.81913401475057,30856800.0,4.0,-0.036832217302624315,39.57257994337934,37.66673890427691,48.84634094919527,-20.630876667548172,0.40006807906284086,38.695355860392254,38.4243382136027,14.510000228881836,62.060902739340186
0,2026-01-02,WMT,112.04647827148438,112.07628722420678,110.41685648631017,110.72489243926468,14306600.0,4.0,0.8780502362387921,116.61391606976038,109.45662378619666,56.611176728690104,11.298574394111998,7.597516797138329,111.1243662516276,107.03348401387532,14.510000228881836,62.060902739340186
1,2026-01-05,AAPL,266.5345153808594,270.7729784841199,265.41756056202854,269.9053450243044,45647200.0,0.0,-0.7392043495921143,279.6339317914195,267.16470102108053,49.75345114064504,-136.44611141882444,8.131536146511044,274.7202219645182,268.7995877583822,14.899999618530273,57.89570707963585
1,2026-01-05,AMGN,314.2890319824219,319.97272037735803,311.8293520856204,318.4048269619618,2268700.0,0.0,0.5129596846238655,330.5110569700647,307.346157385404,50.72706158775053,-83.65437348492227,1.6491302562875738,323.6178263346354,312.0119160970052,14.899999618530273,57.89570707963585
1,2026-01-05,AMZN,233.05999755859375,234.0,227.17999267578125,228.83999633789062,49733300.0,0.0,0.3598539282372144,235.984138889003,221.3678615382431,52.35491471152706,56.951817752969234,2.9195586720160827,228.6490005493164,229.52550048828124,14.899999618530273,57.89570707963585
1,2026-01-05,AXP,377.5695495605469,381.44667043632586,370.0639003193659,370.11359455075444,2362000.0,0.0,3.4805056784887825,386.0239568303782,360.9523676325124,58.642687826274354,67.3487486885482,13.60692269992703,368.18134256998695,358.46128743489584,14.899999618530273,57.89570707963585
1,2026-01-05,BA,228.1300048828125,230.9600067138672,227.5,228.7899932861328,8278800.0,0.0,6.57301503441704,229.03201780814172,193.9969860981083,62.3093557719271,154.080258636405,31.393316176637597,204.10333455403645,205.04016774495443,14.899999618530273,57.89570707963585
1,2026-01-05,CAT,612.3578491210938,617.9735558810016,602.5378543489936,604.1878056556369,3444800.0,0.0,5.965351398719463,619.1616744148863,552.724958885895,61.947549305200155,152.4637640392426,27.35460113777056,579.9197916666667,560.2684163411458,14.899999618530273,57.89570707963585
1,2026-01-05,CRM,254.962646484375,258.27577438911044,251.03263193832322,252.33599739410624,6421500.0,0.0,3.876215803529618,267.8777783456983,251.26690549219234,52.26094553436267,25.200131859900136,9.568607288889876,250.05909271240233,247.97101720174155,14.899999618530273,57.89570707963585
1,2026-01-05,CSCO,74.89250183105469,76.07167206760414,74.52586474843287,75.75458319290247,16328800.0,0.0,0.20184022772437515,78.93414686917093,74.60734406710837,52.16484927507686,-95.70381935125553,6.614742734585359,76.33146158854167,73.72576319376627,14.899999618530273,57.89570707963585
1,2026-01-05,CVX,159.39889526367188,161.2472743715493,154.9822195261624,161.2472743715493,35094900.0,0.0,1.3715898527966033,153.848439138322,139.66730640611158,63.413463109721576,512.7997373178521,33.28132333761324,146.66999155680338,147.47181905110676,14.899999618530273,57.89570707963585
1,2026-01-05,DIS,113.20259094238281,115.1476858420111,110.53304376237752,110.5727405037633,12029000.0,0.0,1.6437066013878905,116.12735535824478,104.74217818057357,55.137441954729695,84.8639688203935,18.052100522666322,107.89163131713867,108.59761390686035,14.899999618530273,57.89570707963585
1,2026-01-05,GS,939.3348999023438,952.4576988054562,903.8389402716671,905.6217084820269,3742000.0,0.0,23.649246307153476,924.0392807035996,842.2221206635879,66.81256707125006,132.2790485403232,39.929820255321644,854.6988342285156,812.5044708251953,14.899999618530273,57.89570707963585
1,2026-01-05,HD,339.2601318359375,342.4743820456016,336.4599994802726,337.8896584001967,4725300.0,0.0,-3.2954279829368147,355.21519395667934,335.0311744515238,42.561083455667045,-66.74334407457894,9.990424654271122,344.3214182535807,356.4527913411458,14.899999618530273,57.89570707963585
1,2026-01-05,HON,208.0834503173828,208.79744531549673,201.69886714784866,202.60946859151596,3667352.0,0.0,1.014231839654343,208.75670097615972,196.5781394169067,54.91838233727293,117.28104447495004,12.082863734443219,200.96107228597006,201.7802759806315,14.899999618530273,57.89570707963585
1,2026-01-05,IBM,289.0811462402344,293.2168982996558,288.3755193042278,289.865162876545,4190000.0,0.0,-1.4921015738698884,308.9768612964596,287.23082608147007,48.904453906088754,-139.62533934420662,2.8130293950126366,297.5983083089193,293.7472112019857,14.899999618530273,57.89570707963585
1,2026-01-05,JNJ,202.0675048828125,203.6796189425871,198.70482908872975,203.61038001401067,9477000.0,0.0,1.528240232099506,211.45863301127287,198.1664524379459,56.55129115875878,-75.19584169584596,8.45713504301984,204.08783009847005,196.15827458699545,14.899999618530273,57.89570707963585
1,2026-01-05,JPM,329.3630676269531,332.5281155423397,320.63697169770103,320.942628937084,10752600.0,0.0,4.866656935029766,330.0365876519309,300.26712633732694,60.89289776285606,156.0304451486395,18.172313017361677,310.7766510009766,306.0711344401042,14.899999618530273,57.89570707963585
1,2026-01-05,KO,67.04318237304688,68.01024198336809,67.02344216052634,68.01024198336809,21186600.0,0.0,-0.2975429046128397,70.34884633293187,67.79031077156033,43.9197580816244,-207.83017943265443,20.035830827086027,69.60470148722331,68.78963381449381,14.899999618530273,57.89570707963585
1,2026-01-05,MCD,296.1854248046875,298.6251580020474,295.94837547169965,297.5584058599941,4573300.0,0.0,-0.7517734138056085,318.1264270099456,297.49203002130446,45.21035371016999,-158.46141991827085,8.41560809680547,306.04071756998695,302.1135553995768,14.899999618530273,57.89570707963585
1,2026-01-05,MMM,161.98167419433594,162.82351422802336,159.25804474937988,159.4363114227014,2894500.0,0.0,-1.240886633411236,167.23171197739273,156.17801244887679,50.74571333826733,-48.96100379762399,1.364428897534865,163.9611836751302,162.29403127034504,14.899999618530273,57.89570707963585
1,2026-01-05,MRK,105.88860321044922,106.8741635306679,104.27228488682884,105.46481197198604,15863300.0,0.0,2.9652619860785023,108.35336348639034,92.87431137933233,66.13406183043689,123.33402341348645,31.835738716033372,100.11432088216146,92.87418530782064,14.899999618530273,57.89570707963585
1,2026-01-05,MSFT,469.86907958984375,473.0687813775576,466.5401924921144,471.071443053882,25250300.0,0.0,-3.2375702774676824,491.438541274346,468.0224603125681,42.14304654625972,-127.22435882377569,21.45118271865823,479.2873138427734,494.50672454833983,14.899999618530273,57.89570707963585
1,2026-01-05,NKE,63.535980224609375,64.36304479091379,62.41354135823816,62.758152220187625,23482500.0,0.0,-0.5287679460332697,69.06743113383082,55.78623517171117,49.80837713293825,26.353700385432592,7.5348486431448425,62.55883394877116,63.25564397176107,14.899999618530273,57.89570707963585
1,2026-01-05,NVDA,187.89083862304688,193.39413642527967,185.9232371396652,191.52640398377517,183529700.0,0.0,1.3455216071875213,194.45380964311653,171.50084123578972,52.570977630781826,112.3821603629693,5.140253615506514,181.95873057047527,185.8735023498535,14.899999618530273,57.89570707963585
1,2026-01-05,PG,137.3136444091797,138.2723170940466,136.56042077663597,138.02776047727366,12297300.0,0.0,-0.9794166563929991,144.62744446007335,135.35662994178213,41.50446402448151,-125.53600332622086,19.007267160032374,141.4685068766276,143.4122210184733,14.899999618530273,57.89570707963585
1,2026-01-05,SHW,329.8474426269531,330.83042196179656,320.5934376052972,323.7707577074451,1661800.0,0.0,-1.80478935561149,330.38160757378785,318.02081857367307,49.18100430058164,-14.442869174984633,0.13810501652296803,328.21442159016925,331.05353495279945,14.899999618530273,57.89570707963585
1,2026-01-05,TRV,285.5223388671875,289.22331437185835,280.4222938490184,281.22599272849357,1554500.0,0.0,1.6365395488451782,296.7028093783672,274.6762586147969,53.72113931105098,-16.25879969548365,6.782150705016271,285.86427815755206,278.58483530680337,14.899999618530273,57.89570707963585
1,2026-01-05,UNH,337.4541931152344,342.3085268229226,329.3932753932535,330.97192221503246,7956600.0,0.0,1.422476744627204,338.3055013606511,315.2863046696224,54.409093422450184,154.68420011798605,19.959517764949723,324.27471618652345,330.84947916666664,14.899999618530273,57.89570707963585
1,2026-01-05,V,351.6881408691406,355.40583728080946,341.99633902690704,342.443665092254,7592200.0,0.0,4.61085555039034,363.1269289437699,323.7752805288864,57.03872186234656,76.41199385703682,9.071616328449693,338.3283681233724,337.8381042480469,14.899999618530273,57.89570707963585
1,2026-01-05,VZ,38.30497741699219,38.58110166870935,37.924119761809386,38.4954080606648,43091700.0,0.0,-0.0542804344223029,39.47913534908118,37.6621125909823,47.41240746736129,-94.86355641259219,5.011881091609355,38.664887237548825,38.4181219736735,14.899999618530273,57.89570707963585
1,2026-01-05,WMT,111.99678802490234,113.01033787154626,111.44033404234767,112.106092568778,19557600.0,0.0,0.823650119786933,116.52514461139985,109.35695682902984,56.51974438544492,19.382400984745846,10.839158907325231,111.53192672729492,107.19941622416178,14.899999618530273,57.89570707963585
2,2026-01-06,AAPL,261.6477966308594,266.82371056256306,261.40845786144683,266.27521573774703,52352100.0,1.0,-1.4737493983755598,280.3664229968583,264.79466709103235,45.73048236055426,-204.64781761490892,0.9073683937603999,274.5909067789714,268.9419672648112,14.75,37.98541871157834
2,2026-01-06,AMGN,323.5495910644531,324.3041406006489,312.4369493873497,313.0837189493689,2722500.0,1.0,0.6878220560562909,330.5470863227719,307.3375694389468,54.968380179133014,-34.390440080684584,3.305879398271736,323.5028462727865,312.6134775797526,14.75,37.98541871157834
2,2026-01-06,AMZN,240.92999267578125,243.17999267578125,232.07000732421875,232.10000610351562,53764700.0,1.0,1.1955799435477275,238.38383630373818,220.10816351315634,56.44929136501104,202.05137430519017,8.74882682409342,229.44200032552084,229.74533360799154,14.75,37.98541871157834
2,2026-01-06,AXP,381.3074645996094,383.99162044381677,374.0006228800292,378.1361960868824,2544100.0,1.0,3.8629483112343337,386.83711671986885,361.5340563758343,60.033921478471676,91.99511524800583,15.687865177069327,369.5241444905599,359.4663055419922,14.75,37.98541871157834
2,2026-01-06,BA,229.83999633789062,231.63999938964844,228.60000610351562,229.22999572753906,6714300.0,1.0,7.067728838607906,231.61597574700102,194.20802785407318,63.09598720598104,150.38896586057828,32.01997495946411,205.78533426920572,205.27083435058594,14.75,37.98541871157834
2,2026-01-06,CAT,619.3054809570312,622.9631219651767,605.2016662464886,612.2585177535216,2706800.0,1.0,8.287921620633483,622.918378347547,550.9481621797967,63.000781815755246,159.2245990514967,28.951434440548585,582.4695434570312,562.3252385457357,14.75,37.98541871157834
2,2026-01-06,CRM,261.5690002441406,262.21570339216413,253.7090019428403,253.90798635903693,6103300.0,1.0,3.8085631875119077,268.05334194647565,251.3649380828212,55.25456695672385,45.33698345775591,13.496723790744298,251.31580403645833,248.268923441569,14.75,37.98541871157834
2,2026-01-06,CSCO,74.54568481445312,75.0411366387789,74.12949953642337,74.84295137305166,17017200.0,1.0,0.05872525711234289,79.03576769737673,74.27533841224242,51.27479933302923,-131.73761170805014,4.088925462963214,76.33778788248698,73.8189473470052,14.75,37.98541871157834
2,2026-01-06,CVX,152.28746032714844,160.56628893420873,151.86914874312845,160.40090890022836,20564900.0,1.0,1.5193821582162457,154.5687302794016,139.58324878553984,54.61374585888424,280.2356128896305,23.22233570104433,146.87201741536458,147.57842330932618,14.75,37.98541871157834
2,2026-01-06,DIS,113.69879150390625,113.8873491370408,112.24989448074557,112.92472395728144,7388300.0,1.0,1.6715121049989534,115.86348157437715,105.99623064486113,55.76672700402426,85.22260999622316,18.052100522666336,108.30712076822917,108.66916414896647,14.75,37.98541871157834
2,2026-01-06,GS,946.29736328125,949.367639240271,934.1947055208689,940.2955423062087,1966000.0,1.0,26.299064592987975,934.2110461092462,842.0444775723944,67.49521030624678,146.96745893957421,39.929820255321644,860.8256693522136,815.4650655110677,14.75,37.98541871157834
2,2026-01-06,HD,344.3871765136719,345.75765004144216,332.9697030904707,336.70651293277245,4680300.0,1.0,-2.9044132148524113,354.7296733667435,334.99216501216273,45.23324355689039,-55.102294964727825,13.36375997853633,344.94737141927084,356.02598622639977,14.75,37.98541871157834
2,2026-01-06,HON,212.0673370361328,212.7089012437186,207.3177083645891,207.3694532414247,3818768.0,1.0,1.6033989715597556,210.36984305504026,196.37332863685427,58.10597185130519,195.783743163419,19.49387160174006,201.5405476888021,202.01478805541993,14.75,37.98541871157834
2,2026-01-06,IBM,296.4314270019531,296.9900545810116,288.54215084502,289.11055844433497,4147300.0,1.0,-1.2134040658000345,308.58963389720856,287.0819755998618,52.86179510021647,-78.17194046487789,1.0536340312017338,297.99261067708335,294.00562184651693,14.75,37.98541871157834
2,2026-01-06,JNJ,202.542236328125,204.4411758573138,201.87959200016542,202.3543344281176,8107900.0,1.0,1.257182257732694,211.25460340006094,198.6533433772828,57.03402039732912,-36.715586050832144,10.198130502788699,204.18677215576173,196.4041384379069,14.75,37.98541871157834
2,2026-01-06,JPM,331.41326904296875,332.6612412306879,327.49110960074296,329.44229029813283,7660800.0,1.0,5.470102324336722,332.57312367660455,299.8090113331611,61.69708858658078,170.96689009884636,18.297039676751336,312.0170145670573,306.573817952474,14.75,37.98541871157834
2,2026-01-06,KO,66.94450378417969,67.34909537013587,66.69780380113889,67.11226549444879,21019900.0,1.0,-0.41982212855847933,70.55655968088608,67.36944892507096,43.60912987417738,-212.63555625547448,22.496651220510167,69.51018854777018,68.82142372131348,14.75,37.98541871157834
2,2026-01-06,MCD,299.05975341796875,300.4919967340929,294.67416011782774,295.4051124302555,3769100.0,1.0,-1.1244530243043869,318.42741997810253,296.3554016771709,47.255434250348685,-138.1213160125185,5.16993869255002,306.0546864827474,302.28991038004557,14.75,37.98541871157834
2,2026-01-06,MMM,164.61618041992188,164.93310400723874,160.26827775234187,161.31811074856176,2854800.0,1.0,-0.8410158327413342,166.99496077256265,156.28898240370688,53.42567266980341,-12.805934919231166,3.6101811476115477,164.01400553385417,162.52486470540364,14.75,37.98541871157834
2,2026-01-06,MRK,107.29795837402344,108.57918232181594,106.12513914740683,106.12513914740683,14479000.0,1.0,3.0697831576454604,109.24108654406727,92.9716644630128,67.47637687827616,147.31878726379443,35.37605042106906,100.59740422566732,93.23738950093588,14.75,37.98541871157834
2,2026-01-06,MSFT,475.493408203125,475.7219388392127,466.7886229022075,470.8130789419108,23037700.0,1.0,-3.245390301154657,491.3570415812163,467.64189335530716,44.70607547359458,-82.08028168952809,18.623847160030433,479.2899648030599,493.7959986368815,14.75,37.98541871157834
2,2026-01-06,NKE,64.34335327148438,64.42212276189157,62.43323820034229,63.0732234081886,19973200.0,1.0,-0.27495153541848794,69.00752610407103,55.79592581548463,51.033432155364125,32.786796626174464,7.716873720874622,62.700277709960936,63.21825828552246,14.75,37.98541871157834
2,2026-01-06,NVDA,187.0119171142578,191.935904267691,186.5924305704924,190.2879203285983,176862600.0,1.0,1.3499398150456443,194.8271672370172,171.6098963616156,52.051388055476224,99.4324470082899,5.140253615506512,182.17879791259764,185.784955851237,14.75,37.98541871157834
2,2026-01-06,PG,136.86366271972656,138.34077924808673,136.47236319375153,137.3332072243459,10421800.0,1.0,-1.1662664032959924,144.6559948109071,134.98178747669056,40.98237563497532,-120.70706781911846,19.21731168679339,141.19851633707682,143.25530802408855,14.75,37.98541871157834
2,2026-01-06,SHW,337.68157958984375,339.3198887176573,326.6701193253559,328.943910707197,1778600.0,1.0,-0.6447221513187174,332.7280247975901,316.36745860084744,53.51535913565081,68.0433710227578,9.559986665567385,328.61423645019534,331.1800806681315,14.75,37.98541871157834
2,2026-01-06,TRV,282.9723205566406,284.9369346691007,279.88648865536453,283.3096730300445,1499800.0,1.0,1.1729169904074865,296.38812731816876,275.5274213878859,51.55392528868374,-55.425684252087045,5.770003943481663,285.8138153076172,278.7809860229492,14.75,37.98541871157834
2,2026-01-06,UNH,344.3114013671875,347.90279327098006,340.5127911940015,343.6996829189171,9441900.0,1.0,2.61258275278027,341.63601800999083,313.9557300368841,56.7857595969407,237.0833257039313,23.570612649760754,325.57415568033855,330.5820251464844,14.75,37.98541871157834
2,2026-01-06,V,355.42572021484375,356.4793906429162,349.89891030839686,351.56887509982283,6775400.0,1.0,4.885137339360881,363.93579340273885,325.58270940487836,58.89203151024538,98.83806948392821,10.34214703800856,339.44797973632814,338.023757425944,14.75,37.98541871157834
2,2026-01-06,VZ,38.37162399291992,38.52396776711474,38.07645997350863,38.40971084450915,32758400.0,1.0,-0.062015573579692784,39.2454527582948,37.76344616748645,47.7950673642873,-77.63540614046212,5.011881091609348,38.65028762817383,38.420660972595215,14.75,37.98541871157834
2,2026-01-06,WMT,113.61647033691406,114.06362735444141,111.28134229354983,111.6887515152225,20120800.0,1.0,0.900848046376467,116.46853005894104,109.3603265999945,58.76539138384164,38.04375122180564,14.344554062890724,111.77861887613932,107.41101913452148,14.75,37.98541871157834
3,2026-01-07,AAPL,259.623291015625,262.964203143993,259.1047135716701,262.48552563718374,48309800.0,2.0,-2.1939518144681642,281.10539526692986,262.30445885904675,44.198833687832604,-231.29558056426038,2.9470131400059567,274.21991678873695,269.1962336222331,15.380000114440918,37.766138726686606
3,2026-01-07,AMGN,334.7895812988281,336.17128220756376,325.44086531300223,325.44086531300223,3599200.0,2.0,1.7136214591394605,333.3475251424544,306.53720386145187,59.360669709262694,85.19009782305532,15.04341556514478,323.6367716471354,313.4883209228516,15.380000114440918,37.766138726686606
3,2026-01-07,AMZN,241.55999755859375,245.2899932861328,239.52000427246094,239.61000061035156,42236500.0,2.0,1.8869829952712394,240.56199393946997,219.3970056943191,56.757027104118585,259.05053404852845,11.14414068596507,230.13766682942708,230.16516698201497,15.380000114440918,37.766138726686606
3,2026-01-07,AXP,375.9988098144531,382.72904037704086,374.30878135363463,381.64544531483835,2178600.0,2.0,3.6950782165782243,385.57847122237405,364.45716720536035,57.20661843622047,69.35751824365336,15.687865177069336,370.3894378662109,360.5045216878255,15.380000114440918,37.766138726686606
3,2026-01-07,BA,228.1199951171875,233.57000732421875,227.30999755859375,232.14999389648438,9693100.0,2.0,7.237573130967917,233.6059479658813,194.40305471966556,61.754869137177515,138.23909106057246,33.795514045978315,207.3993342081706,205.56066767374674,15.380000114440918,37.766138726686606
3,2026-01-07,CAT,592.8968505859375,621.2038481246618,592.161354936068,619.2159958106629,3312400.0,2.0,7.906478527052855,622.9200662038281,550.9484640696094,56.817024353343314,87.90186969150021,21.717840205229482,583.9965474446615,564.0915700276693,15.380000114440918,37.766138726686606
3,2026-01-07,CRM,264.772705078125,266.4740393315776,262.16597425294316,262.16597425294316,5976200.0,2.0,3.9677227692687893,268.6452328179834,251.4703219915869,56.61925686504,73.80951383309576,17.503327183931454,252.62169138590494,248.6806526184082,15.380000114440918,37.766138726686606
3,2026-01-07,CSCO,74.04031372070312,74.69430612592657,73.52503964629042,74.43667664871427,20347400.0,2.0,-0.09438559351944775,79.06366123241816,73.87880168872442,49.989083909683465,-159.0254082303609,0.33877515544299736,76.30558497111002,73.93689142862955,15.380000114440918,37.766138726686606
3,2026-01-07,CVX,150.98387145996094,153.71753330617227,150.69201821837032,153.16302550699535,13537900.0,2.0,1.5138689590034176,154.98891761564235,139.79443046785374,53.21346408305205,148.2709111892923,19.68889569970092,147.04129079182943,147.70723673502604,15.380000114440918,37.766138726686606
3,2026-01-07,DIS,112.0514144897461,114.09574743456305,111.65445465165313,113.58962345171003,8296300.0,2.0,1.5428337821401499,115.62183480415071,106.83364462700165,53.20363782921723,70.10513287080559,15.463884350957372,108.61578267415365,108.74282976786296,15.380000114440918,37.766138726686606
3,2026-01-07,GS,931.9861450195312,949.0507161684332,925.0335182899208,947.6938731242234,2683300.0,2.0,26.933792965934913,939.6118524450312,844.0053167444219,64.6668247856836,132.53256813125498,35.76592120979043,866.4646199544271,818.4433746337891,15.380000114440918,37.766138726686606
3,2026-01-07,HD,344.160400390625,353.4678977912044,344.13082269061283,348.3803227645915,4442700.0,2.0,-2.5830542899598186,354.6924264173678,334.94560458849156,45.13716113135813,29.855172800549763,4.420689754222497,345.2085276285807,355.6270762125651,15.380000114440918,37.766138726686606
